surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data,outcome
0,0,0.7037037037037042,0.5064935064935066,0.48863636363636365,1,3,2,2,1,0,1,3,2,0.0,0,0.8269230769230771,0.1131855309218203,3,0.19,0,4300,0,0,1,1
1,0,0.3888888888888893,0.3896103896103897,0.2727272727272727,1,2,1,1,1,3,3,1,0,0.9230769230769232,0,0.4038461538461539,0.056009334889148193,1,0.46,1,1400,0,0,0,0
1,0,0.40740740740740744,0.3766233766233767,0.4545454545454545,1,3,2,2,1,3,0,3,2,0.8461538461538461,0,0.4807692307692308,0.014002333722287048,3,0.33,1,3205,0,0,1,0
0,0,0.3333333333333339,0.5064935064935066,0.04545454545454544,1,3,5,2,3,0,0,0,2,0.7692307692307693,1,0.5576923076923077,0.0571761960326721,3,0.7300000000000001,1,2207,0,0,1,1
1,0,0.3888888888888893,0.09090909090909094,0.04545454545454544,1,3,6,1,1,0,1,3,0,0.9230769230769232,0,0.2692307692307692,0.03267211201866978,3,0.19,1,3209,0,0,0,0
1,0,0.666666666666667,0.3766233766233767,0.22727272727272727,2,3,2,2,5,0,0,3,2,0.9230769230769232,0,0.7884615384615385,0.05017502917152859,1,0.25,1,2208,0,0,0,0
1,0,0.48148148148148184,0.11688311688311687,0.09090909090909091,2,2,1,1,3,0,1,1,2,0.15384615384615385,4,0.5576923076923077,0.03850641773628938,1,0.09,0,5206,0,0,0,1
1,0,0.3148148148148149,0.29870129870129875,0.13636363636363638,2,3,0,1,2,0,2,2,2,0.15384615384615385,0,0.5576923076923077,0.8366394399066511,3,0.19,1,3205,0,0,0,1
1,0,0.5,0.19480519480519481,0.04545454545454544,3,2,6,1,3,2,0,1,0,0.9230769230769232,2,0.4615384615384615,0.03267211201866978,0,0.32,1,7209,0,0,1,0
1,1,0.48148148148148184,0.5324675324675325,0.1818181818181818,1,3,5,2,2,0,2,3,0,0.5384615384615384,0,1.0,0.014002333722287048,3,0.32,1,2207,0,0,1,0
1,1,0.3148148148148149,0.3506493506493507,0.31818181818181823,1,3,6,2,1,3,0,3,3,0.46153846153846156,0,0.4615384615384615,0.03267211201866978,3,0.42,1,5400,0,0,1,0
0,0,0.5925925925925934,0.5064935064935066,0.11363636363636365,1,3,5,1,5,3,0,3,3,0.7230769230769232,0,0.5192307692307692,0.05017502917152859,3,0.47,1,2208,0,0,0,0
1,0,0.48148148148148184,0.3766233766233767,0.13636363636363638,1,3,5,1,3,3,0,3,2,0.15384615384615385,3,0.38461538461538464,0.8366394399066511,3,0.19,1,2209,0,0,0,1
1,0,0.3888888888888893,0.5324675324675325,0.04545454545454544,0,2,0,1,1,0,1,1,3,0.15384615384615385,1,0.5961538461538463,0.6266044340723453,3,0.19,1,4205,0,0,0,1
1,0,0.20370370370370416,0.27272727272727276,0.1818181818181818,0,3,5,2,2,3,0,1,2,0.15384615384615385,0,0.8076923076923077,0.04317386231038507,3,0.33,1,5400,0,0,1,0
1,1,0.685185185185186,0.8701298701298703,0.8636363636363636,0,2,2,1,1,0,2,1,0,0.6153846153846154,1,0.4807692307692308,0.04550758459743291,3,0.52,1,2208,0,0,1,0
1,0,0.5740740740740744,0.3636363636363637,0.04545454545454544,1,3,6,1,3,3,0,3,0,0.5230769230769231,0,0.4230769230769231,0.03733955659276546,3,0.26999999999999996,1,3209,0,0,0,0
1,1,0.5370370370370363,0.8701298701298703,0.8636363636363636,0,2,2,2,1,0,2,1,2,0.6461538461538462,0,0.4807692307692308,0.04900816802800467,2,0.51,1,1400,0,0,1,0
0,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,0,3,2,2,1,0,2,3,3,0.5384615384615384,0,0.653846153846154,0.056009334889148193,3,0.52,0,3205,0,0,1,0
0,1,0.5,0.3506493506493507,0.36363636363636365,1,3,1,1,3,3,0,3,2,0.46153846153846156,2,0.4615384615384615,0.014002333722287048,3,0.15000000000000002,0,0,0,0,1,0
1,0,0.685185185185186,0.45454545454545453,0.48863636363636365,1,3,1,2,3,3,2,2,0,0.15384615384615385,0,0.5192307692307692,0.04900816802800467,1,0.09,1,5400,0,0,0,1
0,0,0.3518518518518512,0.2207792207792208,0.25,1,3,4,1,2,3,3,0,2,0.5384615384615384,0,0.30769230769230765,0.03967327887981331,3,0.44,0,1400,0,0,1,0
0,0,0.44444444444444375,0.3766233766233767,0.09090909090909091,2,2,6,2,1,0,0,1,2,0.6923076923076924,4,0.6153846153846154,0.03150525087514586,1,0.09,1,3205,0,0,0,1
0,0,0.3333333333333339,0.5064935064935066,0.04545454545454544,1,3,5,2,1,0,0,1,2,0.7692307692307693,1,0.5576923076923077,0.0571761960326721,3,0.19,1,2208,0,0,0,1
1,0,0.5555555555555554,0.32467532467532473,0.2727272727272727,0,3,5,1,3,3,0,2,2,0.9230769230769232,0,0.5576923076923077,0.03850641773628938,3,0.39999999999999997,1,2208,0,0,0,0
1,0,0.5740740740740744,0.3766233766233767,0.25,1,3,0,1,3,3,0,3,2,0.6923076923076924,0,0.5192307692307692,0.04900816802800467,3,0.39999999999999997,1,2206,0,0,0,0
1,0,0.6481481481481479,0.3506493506493507,0.31818181818181823,1,3,1,2,5,0,2,2,3,0.5384615384615384,1,0.4230769230769231,0.0338389731621937,1,0.25,1,3025,0,0,1,0
1,1,0.6296296296296289,0.8701298701298703,0.8636363636363636,0,2,2,2,1,0,2,3,2,0.6153846153846154,1,0.4230769230769231,0.04550758459743291,3,0.52,1,2208,0,0,1,0
1,1,0.40740740740740744,0.8441558441558443,0.31818181818181823,1,3,3,1,1,3,3,3,3,0.5384615384615384,0,0.23076923076923078,0.04200700116686115,0,0.27999999999999997,1,1400,0,0,0,0
0,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,3,1,1,3,0,3,3,0.9230769230769232,1,0.7692307692307694,0.056009334889148193,3,0.44,1,7400,0,0,1,1
1,0,0.4629629629629628,0.12987012987012986,0.1818181818181818,1,3,6,1,5,3,0,2,3,0.15384615384615385,0,0.30769230769230765,0.014002333722287048,1,0.35000000000000003,1,2208,0,0,0,1
1,0,0.3333333333333339,0.5844155844155845,0.36363636363636365,1,3,5,2,5,0,2,3,2,0.15384615384615385,1,0.653846153846154,0.7082847141190198,3,0.19,1,3205,0,0,0,1
1,0,0.7407407407407405,0.5064935064935066,0.13636363636363638,1,4,2,2,1,0,2,0,2,0.15384615384615385,1,1.0,0.7432905484247374,3,0.09,1,2207,0,0,0,1
1,0,0.5,0.6493506493506493,0.4545454545454545,0,3,6,1,1,0,0,3,3,0.15384615384615385,3,0.653846153846154,0.7316219369894983,3,0.19,1,3205,0,0,0,1
1,0,0.3888888888888893,0.3506493506493507,0.31818181818181823,2,3,6,1,5,0,0,3,2,0.15384615384615385,0,0.5576923076923077,0.8366394399066511,3,0.19,1,2205,0,0,0,0
1,0,0.5555555555555554,0.19480519480519481,0.48863636363636365,1,3,1,1,5,3,0,2,3,0.15384615384615385,0,0.4230769230769231,0.03733955659276546,3,0.39999999999999997,1,2205,0,0,0,0
1,0,0.3333333333333339,0.3636363636363637,0.25,0,3,5,2,1,0,3,3,2,0.15384615384615385,3,0.24999999999999994,0.6849474912485414,2,0.09,0,1400,0,0,0,1
1,0,0.7222222222222223,0.2207792207792208,0.9090909090909091,2,3,0,1,1,3,1,3,3,0.9230769230769232,4,0.38461538461538464,0.03617269544924155,3,0.44,1,7400,0,0,1,0
1,0,0.3518518518518512,0.32467532467532473,0.36363636363636365,1,3,5,2,2,3,0,2,0,0.15384615384615385,3,0.8076923076923077,0.544924154025671,3,0.19,1,3205,0,0,1,1
1,0,0.5370370370370363,0.27272727272727276,0.5909090909090909,0,3,2,2,3,0,0,1,3,0.15384615384615385,0,0.5769230769230771,0.5799299883313885,3,0.19,1,3205,0,0,0,1
1,1,0.685185185185186,0.8701298701298703,0.8636363636363636,0,2,2,2,1,0,2,1,0,0.6153846153846154,1,0.4807692307692308,0.04550758459743291,3,0.52,1,2208,0,0,1,0
1,0,0.40740740740740744,0.14285714285714285,0.1818181818181818,1,3,6,1,5,0,1,3,0,0.7230769230769232,0,0.4807692307692308,0.03850641773628938,2,0.36000000000000004,1,2205,0,0,0,0
1,0,0.40740740740740744,0.27272727272727276,0.31818181818181823,1,2,6,1,1,3,0,3,3,0.5230769230769231,1,0.19230769230769235,0.002333722287047847,3,0.38,1,2208,0,0,1,0
1,0,0.3518518518518512,0.2207792207792208,0.31818181818181823,1,4,5,2,5,3,3,1,0,0.7692307692307693,0,0.8269230769230771,0.029171528588098017,3,0.7300000000000001,1,2205,0,0,0,0
1,0,0.5925925925925934,0.4805194805194805,0.1818181818181818,1,4,5,2,1,0,0,3,2,0.6615384615384615,0,0.5576923076923077,0.03733955659276546,1,0.25,1,2208,0,0,1,0
1,0,0.20370370370370416,0.3896103896103897,0.1818181818181818,1,3,1,2,2,3,0,1,0,0.6153846153846154,0,0.5576923076923077,0.03150525087514586,3,0.38,1,4205,0,0,0,0
0,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,3,2,5,3,0,3,2,0.9230769230769232,4,0.653846153846154,0.056009334889148193,3,0.44,1,7400,0,0,1,1
1,0,0.5,0.19480519480519481,0.8181818181818182,1,2,1,1,1,0,0,3,2,0.6153846153846154,1,0.4807692307692308,0.011668611435239208,1,0.33,1,2205,0,0,1,0
1,0,0.3888888888888893,0.07792207792207795,0.1818181818181818,2,2,6,1,5,3,0,3,3,0.5230769230769231,0,0.3269230769230769,0.05134189031505251,0,0.33,1,2208,0,0,1,0
1,0,0.48148148148148184,0.038961038961038974,0.09090909090909091,1,2,3,1,5,4,3,2,2,0.15384615384615385,1,0.2692307692307692,0.8366394399066511,1,0.09,0,3111,0,0,0,1
1,0,0.3148148148148149,0.3506493506493507,0.36363636363636365,1,3,2,1,2,0,2,1,0,0.15384615384615385,0,1.0,0.9066511085180864,0,0.19,0,1400,0,0,1,1
1,0,0.7222222222222223,0.3636363636363637,0.31818181818181823,1,3,6,1,1,3,3,1,0,0.8461538461538461,0,0.24999999999999994,0.023337222870478416,3,0.35000000000000003,1,31110,0,0,1,0
0,0,0.48148148148148184,0.19480519480519481,0.13636363636363638,1,4,4,1,3,0,0,3,3,0.5384615384615384,0,0.38461538461538464,0.05017502917152859,2,0.19,1,2209,0,0,1,1
1,1,0.48148148148148184,0.6623376623376624,0.6818181818181818,2,3,1,2,1,3,0,3,2,0.9230769230769232,4,0.5961538461538463,0.04900816802800467,1,0.12999999999999998,1,7209,0,0,0,0
1,0,0.5,0.3506493506493507,0.6590909090909091,1,3,5,1,5,0,2,2,2,0.15384615384615385,0,1.0,0.9066511085180864,3,0.19,1,2208,0,0,0,1
1,0,0.666666666666667,0.3766233766233767,0.1818181818181818,1,3,2,1,1,0,0,3,2,0.6615384615384615,1,0.7884615384615385,0.03967327887981331,3,0.25,1,2206,0,0,1,0
1,0,0.44444444444444375,0.3766233766233767,0.1818181818181818,1,3,5,2,5,0,2,2,2,0.15384615384615385,0,0.8653846153846154,0.8949824970828472,0,0.09,0,2205,0,0,0,1
1,1,0.48148148148148184,0.6363636363636365,0.4545454545454545,1,3,5,1,4,3,0,2,2,0.49230769230769234,3,0.23076923076923078,0.04550758459743291,3,0.44,1,3025,0,0,1,0
0,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,0,2,1,3,0,1,3,0.9230769230769232,0,0.653846153846154,0.056009334889148193,3,0.44,1,7400,0,0,1,0
1,0,0.3148148148148149,0.3506493506493507,0.1818181818181818,1,3,1,2,5,3,0,3,2,0.6153846153846154,0,0.9615384615384617,0.025670945157526256,3,0.36000000000000004,1,5400,0,0,1,0
1,0,0.5370370370370363,0.15584415584415584,0.022727272727272735,2,1,6,1,1,3,1,3,2,0.8461538461538461,1,0.4807692307692308,0.04550758459743291,3,0.32,0,5400,0,0,0,0
1,0,0.3333333333333339,0.038961038961038974,0.09090909090909091,1,2,3,1,5,4,3,1,2,0.15384615384615385,1,0.2692307692307692,0.8366394399066511,1,0.19,0,2322,0,0,0,1
1,0,0.44444444444444375,0.3506493506493507,0.31818181818181823,1,4,6,1,3,3,0,3,2,0.6153846153846154,4,0.17307692307692307,0.03150525087514586,1,0.42,1,5206,0,0,0,1
1,0,0.6111111111111116,0.3766233766233767,0.1818181818181818,0,4,5,2,5,0,0,3,2,0.15384615384615385,3,0.44230769230769235,0.8366394399066511,1,0.09,0,3205,0,0,0,1
1,0,0.48148148148148184,0.27272727272727276,0.25,2,3,6,1,5,3,1,3,3,0.3846153846153847,4,0.2692307692307692,0.014002333722287048,3,0.34,1,6209,0,0,1,0
1,0,0.7222222222222223,0.3506493506493507,0.36363636363636365,1,3,6,1,1,0,2,0,2,0.15384615384615385,0,1.0,0.9066511085180864,1,0.19,0,1400,0,0,0,1
1,0,0.5555555555555554,0.32467532467532473,0.1818181818181818,1,3,6,2,3,3,0,1,0,1.0,0,0.5576923076923077,0.03733955659276546,3,0.42,1,4205,0,0,0,0
0,0,0.3888888888888893,0.5064935064935066,0.09090909090909091,1,3,0,1,3,3,0,3,0,0.676923076923077,0,0.5961538461538463,0.04900816802800467,1,0.46,1,11300,0,0,1,0
0,0,0.5925925925925934,0.45454545454545453,0.6818181818181818,2,4,6,2,5,0,0,3,2,0.15384615384615385,0,0.5576923076923077,0.8949824970828472,3,0.19,1,3205,0,0,0,1
0,0,0.5,0.5324675324675325,0.1818181818181818,0,3,1,2,1,0,0,3,2,0.6153846153846154,0,0.7115384615384617,0.04900816802800467,1,0.25,0,2300,0,0,1,1
1,0,0.3888888888888893,0.27272727272727276,0.25,0,3,1,2,2,3,0,1,2,0.15384615384615385,4,0.5576923076923077,0.8366394399066511,3,0.19,1,3205,0,0,0,1
0,0,0.48148148148148184,0.32467532467532473,0.25,3,3,6,2,3,3,0,3,2,0.9230769230769232,0,0.4230769230769231,0.056009334889148193,3,0.21000000000000002,0,3207,0,0,1,0
1,0,0.7037037037037042,0.5064935064935066,0.1818181818181818,1,3,5,2,1,1,0,2,2,0.15384615384615385,3,0.6153846153846154,0.9533255542590432,3,0.19,1,3209,0,0,0,1
1,0,0.5740740740740744,0.3766233766233767,0.13636363636363638,1,3,1,1,1,3,3,3,2,0.6923076923076924,0,0.4615384615384615,0.04900816802800467,1,0.44,1,3205,0,0,0,0
1,0,0.9074074074074074,0.19480519480519481,0.25,1,3,6,1,2,0,0,2,0,0.5384615384615384,3,0.44230769230769235,0.04550758459743291,3,0.25,1,1400,0,0,0,0
1,0,0.40740740740740744,0.3766233766233767,0.13636363636363638,1,3,1,2,5,3,0,3,0,0.3076923076923077,4,0.8653846153846154,0.04550758459743291,3,0.39999999999999997,1,2205,0,0,0,0
0,0,0.44444444444444375,0.14285714285714285,0.09090909090909091,3,3,3,2,3,3,3,1,2,0.15384615384615385,4,0.5576923076923077,0.04900816802800467,1,0.19,0,4206,0,0,1,1
1,0,0.20370370370370416,0.3506493506493507,0.36363636363636365,1,3,6,1,5,0,0,2,3,0.15384615384615385,1,0.2788461538461538,0.8366394399066511,3,0.09,1,7111,0,0,0,1
1,0,0.518518518518519,0.14285714285714285,0.04545454545454544,0,4,5,1,1,0,3,3,3,0.9230769230769232,1,0.4230769230769231,0.061843640606767794,3,0.35000000000000003,1,2206,0,0,1,0
1,0,0.5555555555555554,0.19480519480519481,0.36363636363636365,3,2,4,1,5,3,3,0,0,0.5384615384615384,0,0.5192307692307692,0.016336056009334896,3,0.39999999999999997,1,2208,0,0,1,0
1,0,0.5740740740740744,0.3766233766233767,0.04545454545454544,3,3,1,1,1,3,0,2,0,0.46153846153846156,0,0.3269230769230769,0.03850641773628938,3,0.31000000000000005,1,2208,0,0,1,0
0,0,0.3333333333333339,0.3766233766233767,0.04545454545454544,1,3,5,1,3,0,0,2,0,0.46153846153846156,0,0.4230769230769231,0.025670945157526256,3,0.42,1,2208,0,0,1,0
1,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,3,2,1,3,0,3,3,0.9230769230769232,4,0.653846153846154,0.056009334889148193,3,0.44,1,3205,0,0,0,0
0,0,0.4259259259259265,0.3506493506493507,0.13636363636363638,1,3,6,1,5,0,0,0,2,0.7692307692307693,3,0.5576923076923077,0.03150525087514586,3,0.38,1,2209,0,0,0,1
1,0,0.37037037037037024,0.15584415584415584,0.31818181818181823,1,3,0,1,1,3,0,1,3,0.3076923076923077,2,0.4038461538461539,0.03267211201866978,3,0.25,1,2113,0,0,0,0
1,0,0.5555555555555554,0.6103896103896105,0.36363636363636365,0,3,5,2,1,0,3,0,2,1.0,4,0.653846153846154,0.060676779463243874,3,0.6900000000000001,0,2112,0,0,1,0
0,1,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,0,2,1,3,0,0,1,0.5076923076923077,0,0.5192307692307692,0.056009334889148193,3,0.6900000000000001,0,4205,0,0,1,0
1,0,0.4629629629629628,0.4025974025974027,0.1818181818181818,1,3,5,2,2,0,2,1,3,0.15384615384615385,4,0.8076923076923077,0.544924154025671,3,0.19,1,3205,0,0,0,1
1,0,0.48148148148148184,0.3766233766233767,0.13636363636363638,1,4,2,1,4,3,0,2,2,0.15384615384615385,3,0.8076923076923077,0.9183197199533255,2,0.09,0,2209,0,0,0,1
1,0,0.48148148148148184,0.6428571428571428,0.25,2,3,6,1,1,0,0,3,0,0.15384615384615385,3,0.7884615384615385,0.9183197199533255,3,0.19,0,1400,0,0,0,1
1,0,0.5740740740740744,0.42857142857142855,0.09090909090909091,1,3,5,2,5,3,0,1,0,0.8461538461538461,0,0.7692307692307694,0.03967327887981331,3,0.33,1,2208,0,0,0,0
1,0,0.5740740740740744,0.2207792207792208,0.31818181818181823,1,2,3,1,3,3,3,3,0,0.7692307692307693,0,0.4807692307692308,0.04900816802800467,2,0.19,1,2208,0,0,0,0
0,0,0.3333333333333339,0.5064935064935066,0.36363636363636365,1,3,2,1,3,0,1,3,2,0.15384615384615385,3,0.5769230769230771,0.5565927654609102,3,0.19,0,2208,0,0,0,1
1,0,0.5740740740740744,0.3636363636363637,0.48863636363636365,1,3,5,1,5,3,2,0,2,0.15384615384615385,0,0.8076923076923077,0.8366394399066511,3,0.19,1,2205,0,0,0,1
1,0,0.3888888888888893,0.19480519480519481,0.25,1,3,1,1,3,3,3,3,0,0.3846153846153847,3,0.23076923076923078,0.03150525087514586,1,0.19,1,2209,0,0,0,0
1,0,0.5370370370370363,0.5324675324675325,0.06818181818181818,1,2,1,1,1,0,3,3,2,0.9230769230769232,4,0.653846153846154,0.056009334889148193,3,0.44,1,2208,0,0,0,0
0,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,3,2,5,3,0,3,3,0.9230769230769232,4,0.653846153846154,0.04784130688448075,3,0.44,1,2205,0,0,1,1
1,0,0.518518518518519,0.29870129870129875,0.13636363636363638,2,2,5,1,3,0,0,3,3,0.9230769230769232,3,0.44230769230769235,0.49824970828471415,0,0.19,1,3205,0,0,1,1
1,0,0.11111111111111072,0.45454545454545453,0.31818181818181823,1,3,5,2,5,0,0,2,2,0.6923076923076924,0,0.653846153846154,0.04900816802800467,3,0.19,1,2205,0,0,0,1
1,0,0.1481481481481488,0.5454545454545454,0.31818181818181823,1,3,2,1,2,3,1,1,2,0.8461538461538461,4,0.4230769230769231,0.04900816802800467,1,0.12,1,11400,0,0,0,0
1,1,0.8148148148148149,0.5844155844155845,0.13636363636363638,0,0,2,2,2,3,0,0,2,0.46153846153846156,3,0.24999999999999994,0.018669778296382736,3,0.49,1,2205,0,0,0,1
0,0,0.5370370370370363,0.6493506493506493,0.5,1,3,1,2,5,0,0,3,2,0.6923076923076924,1,0.7692307692307694,0.04900816802800467,3,0.38,1,3205,0,0,0,1
1,0,0.5370370370370363,0.3766233766233767,0.09090909090909091,1,3,6,1,2,0,0,2,2,0.15384615384615385,3,0.5769230769230771,0.8366394399066511,1,0.19,0,3205,0,0,0,1
1,0,0.5555555555555554,0.6623376623376624,0.13636363636363638,1,3,1,2,1,0,3,3,3,0.6153846153846154,0,0.8846153846153848,0.061843640606767794,3,0.47,1,2112,0,0,0,0
1,0,0.7222222222222223,0.19480519480519481,0.09090909090909091,1,2,6,2,3,3,0,2,0,0.9230769230769232,0,0.2692307692307692,0.016336056009334896,3,0.33,1,7111,0,0,1,0
1,0,0.5370370370370363,0.42857142857142855,0.31818181818181823,1,2,5,2,2,0,0,0,2,0.15384615384615385,0,0.8076923076923077,0.7666277712952159,3,0.19,1,3205,0,0,1,0
1,1,0.7407407407407405,0.5454545454545454,0.31818181818181823,1,3,2,2,1,3,0,1,3,0.5230769230769231,1,0.5192307692307692,0.04317386231038507,3,0.38,1,2209,0,0,1,0
1,0,0.3148148148148149,0.42857142857142855,0.13636363636363638,1,3,5,1,2,0,0,3,2,0.15384615384615385,0,0.3461538461538462,0.9066511085180864,3,0.19,1,2205,0,0,0,1
1,0,0.48148148148148184,0.3636363636363637,0.1818181818181818,1,3,6,1,4,3,0,0,2,0.15384615384615385,3,0.6153846153846154,0.7199533255542591,1,0.09,0,7209,0,0,0,1
1,0,0.5,0.14285714285714285,0.1818181818181818,1,2,1,1,1,3,3,3,2,0.9230769230769232,0,0.5961538461538463,0.04900816802800467,0,0.19,1,2112,0,0,0,0
1,0,0.5555555555555554,0.4805194805194805,0.36363636363636365,2,2,6,1,3,3,0,3,2,0.6461538461538462,4,0.4615384615384615,0.04317386231038507,0,0.35000000000000003,1,2209,0,0,1,1
1,0,0.3333333333333339,0.42857142857142855,0.09090909090909091,1,3,6,1,1,0,1,1,2,0.15384615384615385,3,0.5576923076923077,0.9183197199533255,3,0.19,1,2209,0,0,0,1
1,0,0.7777777777777786,0.2337662337662338,0.06818181818181818,1,2,1,1,1,3,0,3,2,0.46153846153846156,0,0.4038461538461539,0.03733955659276546,1,0.25,1,2208,0,0,0,1
1,0,0.5,0.2337662337662338,0.13636363636363638,2,3,6,1,5,0,0,3,3,0.5076923076923077,4,0.4230769230769231,0.04900816802800467,1,0.25,1,6111,0,0,1,0
0,0,0.7407407407407405,0.3636363636363637,0.14772727272727273,2,2,6,1,3,3,0,3,2,0.46153846153846156,0,0.4807692307692308,0.8366394399066511,1,0.19,1,3205,0,0,0,1
1,0,0.5370370370370363,0.16883116883116883,0.8636363636363636,1,2,1,1,3,3,0,3,2,0.07692307692307693,0,0.24999999999999994,0.03733955659276546,1,0.35000000000000003,1,7111,0,0,1,0
1,0,0.666666666666667,0.45454545454545453,0.48863636363636365,0,0,2,1,1,0,1,1,0,0.15384615384615385,3,0.8269230769230771,0.1131855309218203,3,0.19,1,2113,0,0,0,1
1,0,0.3148148148148149,0.27272727272727276,0.40909090909090906,1,3,6,1,3,3,0,3,3,0.3076923076923077,0,0.38461538461538464,0.014002333722287048,3,0.35000000000000003,1,2208,0,0,1,0
1,0,0.48148148148148184,0.3636363636363637,0.1818181818181818,1,3,1,2,1,3,0,1,2,0.5384615384615384,0,0.8076923076923077,0.05017502917152859,3,0.33,1,3205,0,0,0,0
0,0,0.48148148148148184,0.038961038961038974,0.09090909090909091,1,2,3,1,5,4,3,3,3,0.15384615384615385,1,0.2692307692307692,0.8366394399066511,2,0.09,0,3111,0,0,0,1
1,0,0.5555555555555554,0.3506493506493507,0.2727272727272727,2,2,6,1,1,2,1,3,2,0.9230769230769232,1,0.38461538461538464,0.06417736289381565,1,0.52,1,6111,0,0,1,0
1,0,0.6111111111111116,0.45454545454545453,0.48863636363636365,1,0,6,1,1,0,1,3,2,0.15384615384615385,3,0.8269230769230771,0.1131855309218203,3,0.19,1,2205,0,0,1,1
1,0,0.5370370370370363,0.3506493506493507,0.1818181818181818,2,2,1,1,1,0,2,1,2,0.6153846153846154,0,0.4230769230769231,0.03733955659276546,0,0.48000000000000004,1,3205,0,0,0,0
0,0,0.3333333333333339,0.5064935064935066,0.04545454545454544,1,3,5,2,1,0,3,3,2,0.7692307692307693,1,0.5576923076923077,0.059509918319719954,2,0.7300000000000001,1,2207,0,0,0,1
1,0,0.5370370370370363,0.2337662337662338,0.04545454545454544,1,3,6,1,3,3,3,3,3,0.3076923076923077,1,0.4038461538461539,0.03150525087514586,3,0.35000000000000003,1,2208,0,0,1,1
1,0,0.22222222222222232,0.19480519480519481,0.1818181818181818,1,3,2,2,2,0,2,1,3,0.3076923076923077,0,0.9615384615384617,0.04900816802800467,3,0.33,1,4205,0,0,1,0
1,0,0.48148148148148184,0.32467532467532473,0.1818181818181818,1,3,2,2,2,3,0,2,2,0.6615384615384615,1,0.8653846153846154,0.014002333722287048,1,0.38,1,7111,0,0,1,0
1,0,0.3148148148148149,0.19480519480519481,0.1818181818181818,1,3,5,2,1,3,0,2,2,0.9230769230769232,0,0.5769230769230771,0.04900816802800467,3,0.25,1,2209,0,0,0,0
1,0,0.3148148148148149,0.19480519480519481,0.04545454545454544,1,2,6,1,4,0,0,2,0,0.15384615384615385,3,0.5384615384615385,0.7199533255542591,3,0.19,1,3111,0,0,0,1
0,0,0.9074074074074074,0.5454545454545454,0.31818181818181823,1,3,3,1,1,3,0,3,3,0.9230769230769232,4,0.653846153846154,0.056009334889148193,3,0.44,1,3205,0,0,1,0
1,0,0.5925925925925934,0.14285714285714285,0.13636363636363638,2,2,1,1,1,3,1,1,2,0.6153846153846154,4,0.4615384615384615,0.04317386231038507,1,0.26999999999999996,0,2205,0,0,1,0
1,0,0.48148148148148184,0.45454545454545453,0.09090909090909091,0,3,5,2,1,0,3,1,2,0.15384615384615385,1,0.4615384615384615,0.661610268378063,0,0.19,0,1400,0,0,1,0
0,0,0.7222222222222223,0.2337662337662338,0.09090909090909091,1,2,6,1,3,3,3,3,3,0.8461538461538461,1,0.3269230769230769,0.04317386231038507,3,0.49,0,2208,0,0,1,1
1,0,0.7222222222222223,0.5844155844155845,0.8181818181818182,1,0,5,1,5,3,1,2,2,0.15384615384615385,1,0.5769230769230771,0.7199533255542591,1,0.19,1,3205,0,0,0,1
1,0,0.7037037037037042,0.5454545454545454,0.25,1,3,5,2,1,0,0,3,2,0.8461538461538461,0,0.7115384615384617,0.056009334889148193,3,0.39999999999999997,1,2205,0,0,0,0
0,0,0.6111111111111116,0.15584415584415584,0.04545454545454544,1,2,6,1,0,4,1,1,2,0.6153846153846154,4,0.2692307692307692,0.6149358226371062,1,0.19,0,0,0,0,0,1
